ids,log2FC_T6_T0,transformed_pval,adjusted_p_values_BC2,adjusted_p_values_bh2,adjusted_p_values_by2
PaChr5g16203-t1_16203,-0.057632125930579904,0.4410767614117456,-2.860387311731554,0.2575465233080873,-0.0
PaCtg1766g35059-t1_35059,0.06591552358075602,0.9320964333849729,-2.3693676397583268,0.5608605817436516,-0.0
PaChr1g03634-t1_3634,0.0762869906410955,0.7900988523901845,-2.5113652207531154,0.47585400915488957,-0.0
PaChr9g24945-t1_24945,0.1151983180327613,1.7458751753222679,-1.555588897821032,1.0558571248916016,0.14313741109683645
PaChr1g02595-t1_2595,0.004472519714854985,0.0505024052053285,-3.2509616679379714,0.02641830672928327,-0.0
PaCtg1270g32666-t1_32666,-0.0666385244357027,0.673516112401415,-2.627947960741885,0.40093919850889653,-0.0
PaChr2g08836-t1_8836,-0.12901508559903616,1.7467889150975198,-1.55467515804578,1.0558571248916016,0.14313741109683645
PaChr8g23566-t1_23566,0.00857148718143841,0.07356053697623699,-3.2279035361670627,0.038987569981891367,-0.0
PaCtg2088g36262-t1_36262,-0.061052698706600766,0.4268882815227295,-2.8745757916205705,0.24665566352905108,-0.0
PaChr1g01072-t1_1072,0.39346743220716,2.8851343355215437,-0.41632973762175607,1.7126808890226468,0.7999611752278817
PaCtg0457g27383-t1_27383,0.08074718650618985,0.7485113361075224,-2.5529527370357776,0.4496425748109333,-0.0
PaChr1g02758-t1_2758,0.4753324092183385,2.5940611637757645,-0.7074029093675352,1.5480545056401043,0.6353347918453391
PaChr4g15246-t1_15246,0.030245231033146386,0.20429743853386925,-3.0971666346094304,0.1139539066486188,-0.0
PaChr5g16844-t1_16844,-0.07029165054659268,2.4306401644029663,-0.8708239087403333,1.4693264266426294,0.5566067128478642
PaChr8g22729-t1_22729,0.024112869336660493,0.10280709596356205,-3.1986569771797377,0.056215271587130695,-0.0
PaChr10g04035-t1_4035,-0.0059744779778734035,0.058381399719704054,-3.243082673423596,0.030844106676929783,-0.0
PaChr5g16040-t1_16040,-0.08606072643768024,0.7895821272012225,-2.5118819459420774,0.47578431898419715,-0.0
PaChr7g20063-t1_20063,-0.011308517317816588,0.22231269858305405,-3.079151374560246,0.12279168884140439,-0.0
PaChr8g21859-t1_21859,-0.03426263528962796,0.48350750746528054,-2.817956565678019,0.2858471552779376,-0.0
PaChr2g10366-t1_10366,0.0014414682912745668,0.02546041328358328,-3.2760036598597164,0.012812976326113994,-0.0
PaCtg0941g30731-t1_30731,-0.02833462471100048,0.9085112897361896,-2.3929527834071105,0.5469773149466357,-0.0
PaChr10g04156-t1_4156,0.13224977240015381,1.3869243879383382,-1.9145396852049616,0.83871551328594,-0.0
PaChr5g17633-t1_17633,-0.10539984636653947,2.101995112582102,-1.1994689605611981,1.2688783698509591,0.3561586560561942
PaChr7g21740-t1_21740,0.15653108666609925,1.6551190885033111,-1.6463449846399887,1.0039625384919477,0.09124282469718267
PaChr5g16929-t1_16929,-0.04469425142946049,0.7993691989924562,-2.5020948741508438,0.48198215975198705,-0.0
PaChr11g06680-t1_6680,-0.047197603481089374,0.7148503409220814,-2.5866137322212186,0.4245336285545791,-0.0
PaCtg1114g31732-t1_31732,-0.017114957060095595,0.07856661694037377,-3.2228974562029262,0.04152292099761142,-0.0
PaChr2g09285-t1_9285,-0.08181990856179384,2.461921860894804,-0.8395422122484958,1.4785211227142656,0.5658014089195006
PaChr3g12725-t1_12725,-0.04818386205612539,0.4676464974312174,-2.8338175757120823,0.275011943303462,-0.0
PaChr4g14726-t1_14726,0.5827849704823126,2.2249271324425206,-1.076536940700779,1.3542612022184415,0.4415414884236764
PaCtg1522g33965-t1_33965,0.5732219650094592,2.6991503013340497,-0.6023137718092502,1.604542023423338,0.691822309628573
PaChr11g05965-t1_5965,0.30436098654766713,2.3776652898459854,-0.9237987832973144,1.4416892015935854,0.5289694877988202
PaCtg1801g35203-t1_35203,-0.014796867383729855,0.22278534141090048,-3.078678731732399,0.12299144791418218,-0.0
PaCtg2713g37988-t1_37988,0.028994435347538462,0.7801496522253198,-2.52131442091798,0.4703545864619685,-0.0
PaChr6g18919-t1_18919,-0.10831564705555563,0.6695568106984412,-2.6319072624448587,0.397882208386997,-0.0
PaChr9g24698-t1_24698,-0.13421671788340445,1.866892324501876,-1.4345717486414238,1.127721115815051,0.21500140202028592
PaChr2g08585-t1_8585,0.10746775408012162,2.428976777043089,-0.8724872961002107,1.4693264266426294,0.5566067128478642
PaCtg4209g40842-t1_40842,-0.035362192121387755,0.5756897996855328,-2.725774273457767,0.3456971500262204,-0.0
PaChr2g08491-t1_8491,0.0446304871088529,0.7207756340075109,-2.580688439135789,0.429611517504023,-0.0
PaChr1g00893-t1_893,-0.018916228891654133,0.1854624933552991,-3.1160015797880005,0.10486886942743441,-0.0
PaChr6g18429-t1_18429,-0.047575674341582296,0.8259412906909869,-2.475522782452313,0.49990902605695003,-0.0
PaChr5g15649-t1_15649,0.0279040441390872,0.2503065996349141,-3.0511574735083857,0.13861348283848807,-0.0
PaChr2g09476-t1_9476,-0.05987859859005157,1.4930304913624204,-1.8084335817808794,0.9025295372143964,-0.0
PaChr4g15119-t1_15119,-0.09240157903292273,0.6061358574492217,-2.695328215694078,0.3615766356423945,-0.0
PaChr3g12358-t1_12358,0.21856817250907074,3.6407780523198205,0.3393139791765207,2.0236580702913747,1.1109383564966095
PaCtg2409g37268-t1_37268,-0.07712647705267434,0.8841760465655233,-2.4172880265777765,0.5335634323107699,-0.0
PaChr2g09892-t1_9892,0.05141538989124015,0.3525728187392681,-2.9488912544040318,0.20001973870532475,-0.0
PaChr12g08093-t1_8093,-0.024701264034326334,0.22009095404175535,-3.0813731191015443,0.12208847694361802,-0.0
PaChr10g04967-t1_4967,-0.12677874089746666,0.9442508618742729,-2.357213211269027,0.5686143633557154,-0.0
PaChr5g15814-t1_15814,-0.12677874089746666,0.9442508618742729,-2.357213211269027,0.5686143633557154,-0.0
PaCtg1929g35636-t1_35636,0.026203732901853228,1.2977071250692551,-2.0037569480740447,0.7832658662741625,-0.0
PaChr5g17856-t1_17856,-0.011429130398250411,0.16760015578958562,-3.133863917353714,0.09427502515509958,-0.0
PaCtg0955g30817-t1_30817,-0.0005844982664763513,0.010803309372103694,-3.290660763771196,0.006143601842401576,-0.0
PaChr1g00702-t1_702,0.05178729477002448,0.8721185351248143,-2.4293455380184854,0.5269344225067075,-0.0
PaChr3g13558-t1_13558,-0.03371779301620514,1.0532498872619938,-2.2482141858813063,0.6354472492723116,-0.0
PaChr4g15247-t1_15247,0.026050081396878554,0.18776799698314192,-3.1136960761601578,0.10615030986420279,-0.0
PaChr9g24757-t1_24757,-0.10490168002773749,1.3483589264583409,-1.953105146684959,0.8131844593106943,-0.0
PaChr1g02641-t1_2641,0.0542025374560151,0.21168552141783503,-3.089778551725465,0.11677749237356473,-0.0
PaChr10g03696-t1_3696,-0.16280800212689484,1.2795475105520149,-2.0219165625912847,0.770475126906969,-0.0
PaChr9g24646-t1_24646,0.03289544215478356,1.0421433096939432,-2.2593207634493564,0.6266055763520745,-0.0
PaChr3g12847-t1_12847,-0.08148337303227947,1.1025700558905966,-2.198894017252703,0.6662099573884248,-0.0
PaCtg0293g26471-t1_26471,-0.0960085892183576,1.3365044729222608,-1.964959600221039,0.8066278806602164,-0.0
PaCtg0240g26140-t1_26140,0.06666267467276203,0.3207218540620612,-2.9807422190812387,0.18164182721761776,-0.0
PaChr8g23595-t1_23595,-0.02651390752841375,0.39191985929929124,-2.9095442138440086,0.2268592342899813,-0.0
PaChr9g24825-t1_24825,0.07766431798734043,0.5696196518268407,-2.731844421316459,0.34238351042952103,-0.0
PaCtg2217g36711-t1_36711,-0.15245319940377605,2.2047805201592245,-1.0966835529840753,1.3442255290811425,0.43150581528637727
PaChr1g00386-t1_386,-0.05372693528951011,1.4500886284601668,-1.851375444683133,0.8761658123454233,-0.0
PaChr12g07337-t1_7337,0.010243475033880584,0.07025400230917556,-3.2312100708341243,0.037027219222484475,-0.0
PaChr9g24660-t1_24660,-0.0031661665240995517,0.038988491163577936,-3.262475581979722,0.01912301195127437,-0.0
PaChr5g16920-t1_16920,-0.0032827257226253985,0.022405198313131404,-3.2790588748301683,0.011818166380467227,-0.0
PaChr9g24570-t1_24570,0.0068233369973605025,0.08715872320480691,-3.214305349938493,0.048145739791936544,-0.0
PaChr5g18266-t1_18266,0.2021127668137546,3.0997929066092222,-0.20167116653407766,1.7939640280634723,0.8812443142687072
PaCtg3572g39827-t1_39827,0.2820252693284444,4.134834825358043,0.8333707522147429,2.2805287835569623,1.3678090697621972
PaChr9g24709-t1_24709,-0.16379476329295517,1.7072792243629669,-1.594184848780333,1.0360630335884247,0.12334331979365949
PaChr12g07525-t1_7525,0.01987236908149733,0.969274367749259,-2.332189705394041,0.5810941963663776,-0.0
PaChr2g09993-t1_9993,0.10464366554891995,2.003806744490332,-1.297657328652968,1.2034019335647834,0.2906822197700184
PaCtg0402g27051-t1_27051,-0.1375756410181078,2.1590500721840273,-1.1424140009592723,1.3078351073600887,0.3951153935653237
PaChr11g06470-t1_6470,-0.0025025341819086286,0.04334658979855412,-3.2581174833447455,0.021777496666892375,-0.0
PaChr8g22986-t1_22986,-0.017963327587852088,0.18294128047159416,-3.1185227926717056,0.10341280715629968,-0.0
PaChr7g21174-t1_21174,-0.0706048384383015,0.5232468102860537,-2.7782172628572464,0.311334620029208,-0.0
PaCtg4171g40770-t1_40770,0.03851545734244329,0.2483225721396338,-3.053141501003666,0.13777748964727668,-0.0
PaChr1g03091-t1_3091,0.13240975744023326,3.1630833834260583,-0.1383806897172414,1.843890543322327,0.9311708295275619
PaChr8g23137-t1_23137,0.12490223655014666,1.981549134469393,-1.3199149386739069,1.1960450827431686,0.2833253689484034
PaChr6g18425-t1_18425,0.029987752218019956,0.14976292698683816,-3.1517011461564617,0.08433200096117427,-0.0
PaChr5g16134-t1_16134,-0.01799920906619368,0.222013138679542,-3.079450934463758,0.12277906256406307,-0.0
PaChr1g00464-t1_464,-0.057737795230288456,0.876715343600666,-2.4247487295426335,0.528721910732204,-0.0
PaChr1g00030-t1_30,-0.023272711979268317,0.6962130308340635,-2.6052510423092365,0.41522314138399763,-0.0
PaChr1g00522-t1_522,0.144393968857948,1.3889467411800562,-1.9125173319632436,0.839531115856195,-0.0
PaCtg0084g25487-t1_25487,0.023292915417989394,0.15013605164815907,-3.1513280214951407,0.08445284883241952,-0.0
PaCtg1438g33601-t1_33601,0.034237298351192685,0.8644483753566381,-2.437015697786662,0.5227844261383056,-0.0
PaChr1g03190-t1_3190,-0.06986867596280835,0.4035977222786837,-2.897866350864616,0.23278899815741444,-0.0
PaChr3g13497-t1_13497,-0.017734988027738936,0.12269709669540466,-3.178766976447895,0.0697132442840478,-0.0
PaCtg2564g37636-t1_37636,-0.0315957476507626,0.957875036780967,-2.343589036362333,0.5760119874217781,-0.0
PaChr1g03109-t1_3109,-0.08834332981280386,1.9459110163184505,-1.3555530568248493,1.1784730492312856,0.2657533354365206
PaCtg2099g36322-t1_36322,0.04738082969803193,0.5060424925211787,-2.795421580622121,0.2990495480195236,-0.0
PaChr8g23005-t1_23005,-0.0062735520090329054,0.12635145299207493,-3.175112620151225,0.07091715794212664,-0.0
PaChr9g24633-t1_24633,-0.2538549487476526,2.6540084594184385,-0.6474556137248614,1.5778536680010016,0.6651339542062364
PaChr1g00972-t1_972,0.41059842845028416,2.2264131255108386,-1.0750509476324615,1.3542612022184415,0.4415414884236764
PaCtg3388g39480-t1_39480,0.16075032954040133,2.271225142456467,-1.030238930686833,1.3763012497471223,0.4635815359523573
PaChr2g10686-t1_10686,-0.05149748091437899,0.5040904505895345,-2.7973736225537653,0.29744675780103447,-0.0
PaChr1g03069-t1_3069,-0.01939906540778991,0.12334791565838366,-3.1781161574849164,0.06985710887689042,-0.0
PaChr8g23106-t1_23106,-0.009056345952349018,0.1339749170243391,-3.1674891561189606,0.07554889256733377,-0.0
PaChr8g22197-t1_22197,-0.05855303547878536,0.6150963503036512,-2.6863677228396488,0.36594137680767486,-0.0
PaChr9g24379-t1_24379,-0.014607288726952265,0.12368248691443368,-3.1777815862288663,0.06985710887689042,-0.0
PaChr2g10311-t1_10311,-0.002426997931530068,0.013940814185294395,-3.2875232589580055,0.008043841004473624,-0.0
PaChr3g11647-t1_11647,-0.19096139150470928,2.257765332599427,-1.0436987405438727,1.366234382787422,0.4535146689926568
PaChr7g21713-t1_21713,-0.05028765736776389,0.42484547941524176,-2.876618593728058,0.24526939137562306,-0.0
PaCtg0659g28889-t1_28889,-0.12199138907067913,0.4207600687286296,-2.88070400441467,0.24216691844976526,-0.0
PaChr10g04799-t1_4799,-0.05023789967424176,1.2636224187375655,-2.0378416544057343,0.7621877048384,-0.0
PaChr12g07987-t1_7987,0.017512317095351095,0.3044567451859633,-2.9970073279573364,0.17237316735461292,-0.0
PaChr2g09238-t1_9238,0.03209443060403229,0.5794791833737162,-2.7219848897695837,0.3470267755634507,-0.0
PaCtg0533g27941-t1_27941,0.019096042884741656,0.1952365265598725,-3.1062275465834275,0.10971053350980263,-0.0
PaChr9g24320-t1_24320,0.014493932093754916,0.32243154565890675,-2.979032527484393,0.1829340888796818,-0.0
PaChr5g16321-t1_16321,-0.01662531480673786,0.34078439097508745,-2.9606796821682124,0.19099654867883534,-0.0
PaChr3g14197-t1_14197,0.026098089464145487,0.16988906854186273,-3.1315750046014372,0.09554007798768809,-0.0
PaCtg1038g31318-t1_31318,-0.18281646226843348,1.7442464560923039,-1.557217617050996,1.0555662396687395,0.14284652587397442
PaChr3g13123-t1_13123,0.08050773144496076,0.6756262825179218,-2.6258377906253783,0.4023266287990918,-0.0
PaChr7g21649-t1_21649,0.16616734396791702,3.1971663434350233,-0.10429772970827657,1.8641852188456587,0.9514655050508936
PaChr12g07363-t1_7363,-0.0623262878738114,1.2033109888578475,-2.0981530842854523,0.7204633766564517,-0.0
PaCtg0977g30946-t1_30946,-0.06403567846940093,0.774725004130793,-2.526739069012507,0.4680178755751214,-0.0
PaChr11g05607-t1_5607,0.07948204421489054,3.045228277600537,-0.2562357955427627,1.767917458880217,0.8551977450854518
PaChr8g23400-t1_23400,-0.05207514423090181,0.5021690449118942,-2.7992950282314055,0.29630003706000746,-0.0
PaChr9g25188-t1_25188,-0.06142258028118786,1.6753560381445487,-1.6261080349987511,1.0202338128795245,0.10751409908475952
PaChr7g21195-t1_21195,0.15372380953981826,0.6653295917114499,-2.6361344814318497,0.3948697999316869,-0.0
PaChr9g24997-t1_24997,0.013562570871595148,0.3345112425134137,-2.9669528306298862,0.1891369147124116,-0.0
PaCtg1711g34849-t1_34849,0.037891668512221116,0.30944844841320424,-2.9920156247300955,0.17471043084995613,-0.0
PaChr11g05963-t1_5963,0.32416289864510484,2.8604317062873292,-0.44103236685597064,1.7126808890226468,0.7999611752278817
PaChr9g23912-t1_23912,0.04567524718713786,0.9160010139461446,-2.3854630591971553,0.551553048267659,-0.0
PaChr1g02236-t1_2236,0.13428771415760216,1.112474307338611,-2.188989765804689,0.6737377625132859,-0.0
PaChr1g03063-t1_3063,0.024969198259039163,0.41696167551013413,-2.884502397633166,0.24000385206099062,-0.0
PaChr8g23234-t1_23234,-0.062286365530259395,2.5255351957375587,-0.7759288774057413,1.5124045547566438,0.5996848409618789
PaChr3g11961-t1_11961,0.003313550459554945,0.036190630618125344,-3.2652734425251744,0.017784332278595674,-0.0
PaCtg0703g29222-t1_29222,0.1848545432339741,1.5755629055398257,-1.7259011676034741,0.9566070759226931,0.04388736212792799
PaChr9g25045-t1_25045,-0.11174912869963106,1.4175051976796686,-1.8839588754636312,0.8556134689864607,-0.0
PaChr1g01124-t1_1124,-0.07840961434748984,1.8672451277075286,-1.4342189454357712,1.127721115815051,0.21500140202028592
PaChr1g02234-t1_2234,0.07538640073113904,1.1585763313361401,-2.1428877418071597,0.697427075054627,-0.0
PaChr5g16633-t1_16633,0.18367971793729887,1.7825743078693503,-1.5188897652739495,1.0773132363596596,0.16459352256489465
PaChr11g06057-t1_6057,-0.07051206964855922,0.675755970540429,-2.6257081026028706,0.4023266287990918,-0.0
PaChr5g18075-t1_18075,-0.010618314659288215,0.1066664964427756,-3.194797576700524,0.057936023567832284,-0.0
PaChr11g06762-t1_6762,-0.08418694456810447,0.6605037897781121,-2.640960283365188,0.39401662362612005,-0.0
PaChr7g20648-t1_20648,0.0278548190168498,0.4405023694539034,-2.8609617036893966,0.2573030224000829,-0.0
PaChr6g19925-t1_19925,0.11985699889070477,3.314475994860595,0.013011921717295403,1.9213973367376824,1.0086776229429173
PaCtg0769g29762-t1_29762,0.27967679080502006,3.4760920888809688,0.17462801573766887,1.980807989721556,1.068088275926791
PaCtg4696g41508-t1_41508,-0.20667350170101473,3.3143763910023325,0.012912317859032666,1.9213973367376824,1.0086776229429173
PaChr12g07419-t1_7419,0.041391184298454634,0.2904921077325563,-3.0109719654107434,0.16431474881900976,-0.0
PaChr11g06437-t1_6437,0.043517398616058814,0.4171325941137101,-2.8843314790295898,0.24000385206099062,-0.0
PaChr5g16110-t1_16110,-0.029975446797584227,0.4672970595106761,-2.834167013632624,0.275011943303462,-0.0
PaCtg1418g33483-t1_33483,0.00997725383891165,0.05678128482718582,-3.2446827883161142,0.03001741899702453,-0.0
PaChr2g10100-t1_10100,0.03593545714268868,0.36428743864084867,-2.937176634502451,0.20864107998937642,-0.0
PaCtg1773g35085-t1_35085,-0.018320466828376125,0.27396250790628446,-3.0275015652370154,0.15405620862577094,-0.0
PaChr5g16039-t1_16039,0.0622943916348147,0.9656796775556473,-2.3357843955876527,0.5788637018646142,-0.0
PaCtg1960g35778-t1_35778,0.10446477138781111,0.9749271171547972,-2.3265369559885025,0.5835535896055655,-0.0
PaChr9g23902-t1_23902,-0.07730802341065444,0.4459308852448173,-2.8555331878984824,0.2610745560897659,-0.0
PaChr8g22788-t1_22788,0.05054337693834027,0.5284170827523071,-2.7730469903909927,0.3154487656739124,-0.0
PaChr3g12837-t1_12837,0.05954074802038823,0.7488519662159498,-2.55261210692735,0.4496425748109333,-0.0
PaChr6g18945-t1_18945,-0.021839579419143395,0.1343692013590962,-3.1670948717842036,0.07554889256733377,-0.0
PaChr4g15047-t1_15047,0.02276315518985341,0.5243046293007859,-2.777159443842514,0.31203892296263497,-0.0
PaChr2g09897-t1_9897,0.041147250747974824,0.5615633774199231,-2.7399006957233767,0.3362312907546479,-0.0
PaCtg0309g26616-t1_26616,-0.1595623827183563,1.276164494478406,-2.0252995786648937,0.7691884679942759,-0.0
PaChr6g19255-t1_19255,0.061735193916604834,0.7060006594476974,-2.5954634136956023,0.42016752551299663,-0.0
PaChr11g06084-t1_6084,0.004857167083539424,0.04656854254467628,-3.2548955305986236,0.024080396331542606,-0.0
PaChr1g02568-t1_2568,0.06645397859942666,0.36934242879067064,-2.932121644352629,0.21182947207133423,-0.0
PaChr2g10670-t1_10670,-0.0045031903836324294,0.038645151653749425,-3.26281892148955,0.01912301195127437,-0.0
PaChr1g01770-t1_1770,0.01968624277078775,0.2117927584477373,-3.0896713146955626,0.11677749237356473,-0.0
PaCtg0298g26481-t1_26481,-0.05952064264176095,1.1709998014131908,-2.130464271730109,0.7052262997623165,-0.0
PaCtg0661g28934-t1_28934,-0.0368002501733628,0.4423898194023375,-2.859074253740962,0.25786539280979354,-0.0
PaChr7g21421-t1_21421,-0.10551438956999142,0.9473609057556236,-2.3541031673876764,0.5686222906055838,-0.0
PaCtg1666g34668-t1_34668,-0.1322448849151626,1.6889299579006356,-1.6125341152426642,1.0289399952614353,0.11622028146667028
PaChr2g10186-t1_10186,-0.23016769050341657,2.7877497008821077,-0.513714372261192,1.6626112073348391,0.7498914935400741
PaCtg3169g39006-t1_39006,0.03205354857545531,0.9885611914767501,-2.31290288166655,0.5923531670819017,-0.0
PaChr1g03412-t1_3412,-0.005422304521882417,0.1274750818123799,-3.17398899133092,0.07141767900950463,-0.0
PaChr7g20075-t1_20075,-0.08392336151990086,0.6685198200651614,-2.6329442530781386,0.3972505322786128,-0.0
PaChr1g03472-t1_3472,0.001867758284740904,0.015507439569244611,-3.285956633574055,0.008729990705387979,-0.0
PaChr10g04113-t1_4113,0.00362709781027058,0.07694256571861666,-3.2245215074246834,0.04053228107933153,-0.0
PaChr4g14978-t1_14978,-0.008712405531398652,0.3024616002168259,-2.999002472926474,0.17155258559473455,-0.0
PaChr3g13587-t1_13587,-0.08545649328762474,0.6287096683179816,-2.672754404825318,0.3756873987250863,-0.0
PaChr8g21952-t1_21952,-0.11254047126017197,4.968607023536908,1.6671429503936084,2.673539665699431,1.760819951904666
PaChr2g10215-t1_10215,-0.031095408131468494,0.275467502201586,-3.025996570941714,0.15498900984501665,-0.0
PaChr1g00795-t1_795,0.025903836208534897,0.23820650711058944,-3.0632575660327106,0.13291861900726296,-0.0
PaChr9g25047-t1_25047,0.0010011334349103549,0.008650443260698823,-3.292813629882601,0.004728037935558857,-0.0
PaChr10g05133-t1_5133,0.057713563838358746,1.4863267037166545,-1.8151373694266453,0.8983531736672973,-0.0
PaCtg3776g40190-t1_40190,-0.024489895700018638,0.41439516974947116,-2.887068903393829,0.2389136945746032,-0.0
PaChr5g17302-t1_17302,-0.03703435835938,1.3925289509002472,-1.9089351222430528,0.8408011933260083,-0.0
PaChr2g09394-t1_9394,-0.01429001532861762,0.12588265028962553,-3.175581422853674,0.07091715794212664,-0.0
PaChr1g00725-t1_725,0.057295687280320515,0.5341167032349119,-2.767347369908388,0.31898297632593126,-0.0
PaCtg2706g37968-t1_37968,0.025139957663098338,0.3267128485037843,-2.9747512246395154,0.18468432523286107,-0.0
PaChr1g03516-t1_3516,0.1527260829513939,1.0753661078507117,-2.2260979652925883,0.6527804257764421,-0.0
PaCtg1296g32812-t1_32812,-0.0025007104359663643,0.015838952592684644,-3.2856251205506153,0.008841105610977734,-0.0
PaChr12g07618-t1_7618,0.06677514943702192,1.1057675801381108,-2.195696493005189,0.6682208839526714,-0.0
PaChr5g18348-t1_18348,-0.38399671853181705,1.826704309068762,-1.4747597640745378,1.1007845118191093,0.1880647980243442
PaChr9g24519-t1_24519,-0.07012843982363973,0.8137834554886602,-2.4876806176546395,0.4918788993385905,-0.0
PaChr7g21555-t1_21555,-0.06654587876383593,0.6634096315157749,-2.6380544416275247,0.39414435621015476,-0.0
PaChr11g06060-t1_6060,-0.1338815118483977,2.098935136391681,-1.2025289367516185,1.2672930792265444,0.3545733654317793
PaChr5g16559-t1_16559,-0.05739796226602601,1.4520245595568173,-1.8494395135864825,0.8772876954400897,-0.0
PaChr1g01127-t1_1127,0.3533766483775507,3.666635990995319,0.36517191785201936,2.0236580702913747,1.1109383564966095
PaChr2g08921-t1_8921,0.1752892571858394,1.848990987925349,-1.4524730852179508,1.1169008243970953,0.20418111060233007
PaCtg0840g30126-t1_30126,-0.047697815022999863,0.19164063823456082,-3.1098234349087392,0.10762150986585099,-0.0
PaCtg0326g26696-t1_26696,0.22808804246272757,2.255039068559327,-1.0464250045839727,1.3656556451002646,0.4529359313054995
PaChr7g20229-t1_20229,0.07947940781866701,0.6562899303441675,-2.6451741427991324,0.39289053767208476,-0.0
PaChr2g09912-t1_9912,0.06949763587734555,0.41598665950369645,-2.8854774136396033,0.24000385206099062,-0.0
PaCtg0291g26426-t1_26426,0.048370722488039974,0.5188859091212217,-2.782578164022078,0.30838491257365347,-0.0
PaChr5g17041-t1_17041,0.032330452814123396,0.49300049775309074,-2.808463575390209,0.2909057016267702,-0.0
PaChr1g02593-t1_2593,0.07667284208474433,0.4000978663959892,-2.9013662067473107,0.23089348278373395,-0.0
PaCtg1398g33402-t1_33402,-0.03248045953445709,0.7104126685627472,-2.591051404580553,0.4216595944412725,-0.0
PaCtg0875g30334-t1_30334,-0.02597044203898034,0.19753074237736704,-3.103933330765933,0.11118094222913011,-0.0
PaChr4g14693-t1_14693,-0.06939965612449205,0.7942565956746195,-2.5072074774686803,0.479116299582085,-0.0
PaCtg0065g25424-t1_25424,0.06966296457932075,0.904356909987649,-2.397107163155651,0.5464905951152758,-0.0
PaCtg4102g40671-t1_40671,-0.053165927900028165,1.1501023289263577,-2.151361744216942,0.6930928019528748,-0.0
PaChr1g00614-t1_614,0.10372668373774242,1.4521235012343285,-1.8493405719089713,0.8772876954400897,-0.0
PaChr12g07128-t1_7128,0.09543451922604371,1.6920077337139954,-1.6094563394293044,1.0289399952614353,0.11622028146667028
PaChr2g09927-t1_9927,-0.00647705286228539,0.06615712381637943,-3.23530694932692,0.03490590556932216,-0.0
PaChr2g08316-t1_8316,0.13285305160274494,1.7243005739934818,-1.5771634991498182,1.0429725558239393,0.13025284202917425
PaChr2g10704-t1_10704,-0.12395730527986092,2.6451602475453964,-0.6563038255979036,1.5741450957803702,0.6614253819856053
PaChr1g01565-t1_1565,0.015916120751820848,0.22112249234144477,-3.0803415808018553,0.12269130621285557,-0.0
PaChr8g23621-t1_23621,-0.008720337294419024,0.16472935946259543,-3.1367347136807044,0.0921110999116863,-0.0
PaChr12g07738-t1_7738,-0.03754618451037748,0.7564625767519223,-2.5450014963913774,0.45543258108794116,-0.0
PaChr6g19588-t1_19588,-0.06015645873455392,0.6294707493468429,-2.671993323796457,0.37605984931915204,-0.0
PaCtg1908g35542-t1_35542,-0.11886269948463739,2.1255442881083106,-1.1759197850349894,1.2827069076760844,0.3699871938813193
PaChr2g09041-t1_9041,-0.058217812533314914,2.303693368691798,-0.9977707044515016,1.3966809763747146,0.48396126257994954
PaChr1g02955-t1_2955,-0.07002765906596592,0.7063377713361468,-2.595126301807153,0.42016752551299663,-0.0
PaChr9g24661-t1_24661,0.07490686201017063,0.29874259067689213,-3.002721482466408,0.16983597393651753,-0.0
PaChr8g23134-t1_23134,-0.11199141137868096,2.2289371069295236,-1.072526966213776,1.3542612022184415,0.4415414884236764
PaChr1g02385-t1_2385,-0.11637228371113678,2.00202502092308,-1.29943905222022,1.2029880677642126,0.2902683539694476
PaCtg5190g42092-t1_42092,-0.03852117125091045,0.8272636893832769,-2.474200383760023,0.5003113089773054,-0.0
PaChr2g08853-t1_8853,-0.07459881941141736,0.47727909252033107,-2.824184980622969,0.2829532556589952,-0.0
PaChr10g04779-t1_4779,0.000347902988034278,0.002989283802538365,-3.2984747893407613,0.001869742543920292,-0.0
PaCtg4210g40843-t1_40843,0.04136333521689478,0.46804569941630825,-2.8334183737269916,0.275011943303462,-0.0
PaChr12g07501-t1_7501,0.01643163484000495,0.14098334742179275,-3.160480725721507,0.0785683674186844,-0.0
PaCtg0590g28292-t1_28292,-0.06302970158129895,1.2656177448078274,-2.0358463283354724,0.7621877048384,-0.0
PaChr3g12962-t1_12962,0.021992901504475998,0.18982358085905013,-3.1116404922842498,0.10715750582748783,-0.0
PaChr8g23521-t1_23521,-0.04613170248555794,0.2911735475491991,-3.0102905255941006,0.16464106793434186,-0.0
PaChr5g16937-t1_16937,-0.04891186037967639,0.7167232092977246,-2.584740863845575,0.42598300154619784,-0.0
PaChr4g14718-t1_14718,-0.06364065659003244,1.359238340383967,-1.9422257327593329,0.8191684190272177,-0.0
PaChr11g05240-t1_5240,-0.025964140471612225,0.33543972058381194,-2.966024352559488,0.1891369147124116,-0.0
PaChr1g01748-t1_1748,-0.09319636007748978,1.9080404147889536,-1.3934236583543462,1.1481555855922345,0.23543587179746947
PaChr1g01364-t1_1364,0.11149154528493345,3.150016724116028,-0.15144734902727205,1.8353243852389727,0.9226046714442077
PaCtg0326g26695-t1_26695,0.19881145865591487,1.8193420058906515,-1.4821220672526483,1.1007845118191093,0.1880647980243442
PaCtg0711g29291-t1_29291,-0.0314464891051665,0.8207586806548385,-2.4807053924884612,0.4970182128003865,-0.0
PaChr11g06196-t1_6196,-0.024253392971496517,0.4981013943985125,-2.8033626787447874,0.29455311475362017,-0.0
