id,T0_1,T0_2,T0_3,T6_1,T6_2,T6_3
XP_044496785.1,437189.3374,166191.09,228664.1752,522974.5661,90640.71297,124340.1403
XP_044488529.1,244672.3527,88711.9258,362199.1006,157406.8373,265749.0812,79935.43292
XP_044502479.1,,,,2613529.439,1838016.277,645768.6292
XP_044482112.1,1529514.553,29983.98959,25447.24493,714276.2523,451845.2819,1006965.605
XP_044506870.1,1740849.68,324101.7091,1036548.608,134203.7367,902085.2151,98250.24835
XP_044467480.1,2253070.506,247306.3664,4545010.694,1234306.711,751058.2215,572499.948
XP_044489428.1,2049848.987,,545308.4696,883872.702,1679202.518,1534179.561
XP_044460748.1,429876.3399,54571.70996,194442.2238,440640.6373,6368248.95,4188201.342
XP_044465542.1,,559557.3082,2022253.574,,604309.1474,
XP_044505554.1,1311695.981,1479587.303,451795.6338,626457.3768,350942.5092,357062.8713
XP_044489063.1,,,,,,299472.3631
XP_044503576.1,1708546.766,2785702.26,1181987.478,13054.15656,831358.1071,446884.5091
XP_044498586.1,,,,,,
XP_044487603.1,2336431.513,1840621.185,1219289.433,1921575.548,2007060.764,2562728.89
XP_044492334.1,1952876.22,523115.6645,1726919.04,59492.85014,272072.9453,420301.1879
XP_044484050.1,709786.2905,2835243.142,1026064.288,2767985.486,174604.0822,2170495.862
XP_044493523.1,,1051045.547,414218.2372,462454.5037,465198.7792,894675.7884
XP_044507640.1,90341.78747,176990.6709,59111.96861,223260.1795,128483.226,96596.86099
XP_044486605.1,91989.05374,112545.5348,79624.89213,37580.89618,131291.6503,41513.9234
XP_044511451.1,2292978.348,642953.0438,223163.6494,750401.8126,10288733.48,1355926.353
XP_044477333.1,,,,,,
XP_044473588.1,1755280.383,555295.9715,854760.4108,516752.9693,289581.9041,1539416.045
XP_044502998.1,2291764.276,1751397.386,801085.6405,1713474.984,101522.5876,1480894.898
XP_044511289.1,88359.73654,1179576.992,154713.2828,6759557.474,1642069.568,216902.6669
XP_044505938.1,121913.7558,131053.4973,99133.78125,,,
XP_044460437.1,,1366691.935,,,,
XP_044502173.1,4061147.059,4804239.704,3971858.455,12104907.77,12682467.65,6405734.6
XP_044502927.1,905694.1618,1734152.054,1544809.113,3834302.163,867170.67,2760816.9
XP_044461300.1,300769.3144,920323.9186,632237.1061,4289500.534,1049401.041,1068845.748
XP_044469131.1,32426.87641,205610.3074,171199.4156,117414.0405,95371.56653,1702800.861
XP_044463732.1,697037.427,542268.1332,996171.8825,1105985.019,866287.3557,234784.8645
XP_044481547.1,100599.8601,194179.8806,388257.7414,640032.5374,1044140.462,635835.33
XP_044461991.1,3819153.815,2316953.326,7506048.304,3065599.392,1674714.574,3083613.119
XP_044466281.1,1421536.761,2768630.503,4214602.561,4753938.34,4406344.538,2755590.804
XP_044494154.1,296859.22,695056.9124,85021.92218,873409.9998,799185.6997,675484.4351
XP_044503201.1,548045.5734,855334.0075,203247.9806,365627.8252,311507.0225,287136.6595
XP_044488490.1,552428.9729,301713.4521,1239282.069,1242168.072,995955.9747,5810174.723
XP_044483662.1,1528243.037,732267.0121,572547.7801,,,704709.238
XP_044495278.1,235637.6183,2010664.909,2884323.531,2194331.989,1724737.386,1633207.315
XP_044473748.1,163033.4389,153144.1405,291834.7576,2001904.791,172470.0781,339678.3828
XP_044493564.1,4024169.664,1003919.32,1130918.803,1128481.549,704529.4609,2129382.884
XP_044494333.1,110111.8566,155004.2649,146756.943,250696.6523,200466.8919,99832.83007
XP_044462330.1,208292.1122,892414.0585,1690076.422,649649.6627,173656.1714,1529292.118
XP_044465029.1,1324928.794,670992.4843,414004.4356,359689.5605,249491.4239,934624.594
XP_044500940.1,487297.15,657151.6328,151864.0002,838749.5494,231467.7488,400220.455
XP_044471787.1,,884553.1247,1413930.826,749618.543,1086101.782,1242261.573
XP_044501644.1,2513065.395,2101057.261,1263878.5,2836912.765,999395.7461,3435237.151
XP_044462616.1,2164974.06,925379.8642,1590930.194,826139.1717,1639553.412,648303.3838
XP_044491895.1,4998684.339,940714.9566,952072.2201,1087418.715,1861060.653,3664966.531
XP_044475212.1,1085074.176,380303.8776,839109.1157,476908.9517,917699.3055,444629.622
XP_044485918.1,5037367.533,4191175.786,2009176.253,3319034.377,844637.1434,1198413.838
XP_044503744.1,118702.677,213115.4381,14603043.47,4455061.348,1542928.683,384824.149
XP_044481268.1,389280.8809,977892.59,314590.255,2198005.268,600756.3386,3751041.885
XP_044467166.1,1221847.829,857187.5594,1344062.936,3186499.71,6297245.464,1409260.18
XP_044489825.1,3256529.713,3088189.639,1730010.57,1703708.36,944757.7756,3975963.365
XP_044460819.1,3256764.172,4531931.23,1544504.611,1860196.063,1816475.224,4436419.127
XP_044478239.1,686244.49,2056133.902,1488750.704,2658407.809,1190465.229,1601073.458
XP_044469090.1,2345945.235,1630844.583,879731.7034,271475.5388,632465.2034,438035.6802
XP_044508695.1,485840.1616,1439009.547,1418840.178,839997.1496,2352825.989,3334398.06
XP_044499359.1,524539.1696,2653923.331,3977492.13,3303478.818,817685.4132,3616628.087
XP_044488659.1,448791.567,100460.569,157232.002,,201399.3455,112797.2185
XP_044476012.1,948122.5494,82285.93268,104522.8543,172307.3296,139797.7521,123170.6936
XP_044466336.1,91201.35031,364602.5266,331414.3718,156252.529,240209.2265,66640.44502
XP_044496393.1,143231.2768,1091469.589,149778.7418,402204.8695,1045731.528,132985.6713
XP_044497351.1,7964077.902,608852.8472,3281297.135,306534.3541,56152.27387,23439.87534
XP_044487857.1,33192453.67,398724.2482,656347.4294,17573825.27,712460.828,2004684.803
XP_044473689.1,5894295.349,4473709.265,4448642.78,1158355.585,1199977.478,1814158.216
XP_044510381.1,106048.6657,988100.8962,371923.3622,1080947.664,766678.6117,1259477.08
XP_044501604.1,846286.2249,434359.446,756891.4862,1492338.358,1249595.769,3263373.601
XP_044476269.1,52982.23706,77956.97865,74515.57066,257244.3788,954322.1048,89139.20026
XP_044468963.1,1664395.8,2757944.271,298683.3811,1906722.29,1482747.397,1433294.4
XP_044503316.1,2819888.772,884501.5278,496100.5445,339133.7678,9970955.63,1936620.66
XP_044471152.1,189326.842,587278.9663,161002.5565,,,
XP_044497350.1,1525807.57,1698834.651,1415216.366,573503.7096,1754060.623,2163699.153
XP_044472277.1,1132593.993,862770.2886,1393682.024,703116.5132,1355316.911,1866866.412
XP_044472521.1,2554712.694,1712203.54,1230730.178,1655018.095,2230256.628,3917648.771
XP_044463747.1,1498055.609,2661139.421,1994788.036,1682298.497,1868662.446,2329061.143
XP_044502351.1,1771550.196,645109.3736,1312297.444,6433836.673,2327441.479,1934455.753
XP_044498176.1,962990.0054,1170625.237,1015912.029,619011.8692,804873.1476,596595.6876
XP_044477129.1,3894137.096,2704594.967,1207161.284,1455300.04,875541.0083,2569425.222
XP_044481708.1,226579.452,545203.4611,378130.8984,749754.5354,220486.4547,938190.7113
XP_044505751.1,32315.58139,103058.7835,38764.57209,832199.0856,34713.07765,152278.3984
XP_044493456.1,1263697.927,3941449.536,429125.1437,2238831.435,1753369.134,2130966.038
XP_044490473.1,101177.5337,125768.2587,456206.1468,755246.4055,989611.914,644405.3119
XP_044491811.1,1369369.118,408127.6006,1693190.127,1232986.737,3075270.25,1616050.827
XP_044493349.1,1123264.166,467290.196,632584.3641,933267.128,1284406.876,2886064.712
XP_044466766.1,906364.9384,659819.5565,2986235.184,1845187.883,2440848.077,3624245.48
XP_044477085.1,454156.092,2648608.482,1060036.563,3390333.254,3598559.099,1745069.66
XP_044500314.1,10219871.4,178419.475,5452068.413,17910.03147,4611.645746,107223.3099
XP_044493010.1,2103592.009,2707243.638,964538.4026,1432732.731,3318844.018,3604293.258
XP_044494455.1,1486758.51,1184829.556,1141981.811,2812231.431,972300.3055,2809227.525
XP_044501175.1,705297.7951,670280.8645,476949.9477,461907.8426,970740.8854,2623399.437
XP_044467574.1,19774.07492,475137.1276,3672007.977,30389.66945,6624120.34,20246.71432
XP_044460669.1,292515.2581,294442.567,205712.8008,1026496.021,796491.6367,2741735.056
XP_044472861.1,,,,,,
XP_044472156.1,11766237.9,713262.2517,3820565,2445773.569,873069.5274,280815.5013
XP_044468340.1,,,,887750.3725,666404.7302,749604.4323
XP_044498687.1,197023.5235,151256.844,92533.10366,434319.3886,118624.8727,174922.7661
XP_044483373.1,3751899.165,2210803.983,798682.1413,4626790.077,647570.0509,3996065.055
XP_044461946.1,1506780.517,2745036.732,479533.304,590515.7347,1986247.928,2355869.097
XP_044486639.1,266001.1831,140048.5042,159958.4285,396032.6998,182936.9447,104230.6652
XP_044462845.1,1823337.755,2936478.304,1146799.414,523750.3083,446020.8631,1436991.395
XP_044470495.1,1934272.4,446580.9844,2480350.473,536921.8519,498434.3001,715928.1898
XP_044510553.1,302845.5631,54816.65677,280658.5935,90581.28058,16525.3008,19962.22663
XP_044471048.1,,,,,,
XP_044466412.1,609483.4831,717567.8229,267005.4609,366732.7415,137328.7695,
XP_044462900.1,,,,689874.5298,183710.8988,141325.0465
XP_044479758.1,765818.7582,1472678.668,537718.7527,3383055.988,2346648.845,9301902.646
XP_044467193.1,1207144.693,1938464.357,293387.4063,1124500.01,1441559.477,1250341.014
XP_044498197.1,10114854.69,2557549.23,2607006.819,170164.3798,112885.1514,2302686.733
XP_044460738.1,696967.4358,489155.3304,495755.2942,784966.8243,964821.0154,801143.7804
XP_044461621.1,,,,,,
XP_044485769.1,1349589.029,2291472.45,2474910.841,1127711.236,17364121.24,4956465.665
XP_044466943.1,30717551.89,6220584.886,11192696.7,1374318.055,1850420.74,1796348.857
XP_044485951.1,1116315.826,269164.3009,31014.39098,44127729.92,1928920.138,1535503.739
XP_044492646.1,415593.8993,849270.0742,758781.2403,533442.996,475328.0166,1224628.104
XP_044512045.1,,,,537636.1001,347056.547,1192703.909
XP_044470244.1,314984.599,384947.9047,587446.6129,1282881.34,1059937.422,291098.0766
XP_044499512.1,2035079.284,124536.2254,119295.8724,460518.3061,331800.842,1732644.838
XP_044462515.1,,,,,,
XP_044486782.1,852110.8633,240743.2762,440740.988,934270.1783,309784.665,1370902.634
XP_044510304.1,,,,1037460.874,382129.3801,988562.9442
XP_044477640.1,,41122.06939,82224.72656,327618.7401,63668.24495,210664.7824
XP_044502414.1,,,,,,
XP_044507398.1,,,,,,
XP_044495873.1,,,,,,
XP_044475927.1,,,,,,
XP_044490731.1,708869.6418,669769.8691,1077939.15,782219.6501,826867.8831,2152530.808
XP_044485125.1,28492391.73,25521023.06,23359406.22,11364839.73,13588769.55,27702093.89
XP_044471402.1,8884812.746,23219154.61,3459856.017,24939898.28,27750343.44,39428790.34
XP_044463837.1,4961715.985,1718958.939,1138218.021,512827.6018,490360.1233,2899841.131
XP_044466588.1,4750194.365,8251288.132,4638422.93,4298860.871,5899980.6,7927232.111
XP_044481277.1,1341465.227,2024111.571,1652081.936,3670099.721,2074175.044,2551886.571
XP_044511211.1,6079696.984,5792447.292,4474317.5,7132382.332,6807909.658,5269467.533
XP_044497026.1,1616116.297,2346319.487,4358821.451,1119628.557,1047329.173,2587214.52
XP_044488958.1,1751041.646,1226706.329,4698513.391,5007823.607,5103714.641,1923812.226
XP_044489157.1,7444237.872,13938583.45,13063511.53,5910224.563,3583323.156,4088000.901
XP_044464645.1,2842953.363,2992145.967,2161054.721,3629303.176,5775628.095,3226735.766
XP_044465533.1,577239.6644,3624855.507,295475.7472,1483029.825,2391986.237,3004221.467
XP_044512155.1,3868611.475,2220986.946,3113381.174,5297270.489,5048544.851,2497739.974
XP_044469321.1,535230.8141,935210.3536,2343907.356,3256835.492,700558.7956,4648703.27
XP_044505308.1,4103793.729,4606351.768,7067466.896,4077405.226,3560798.838,3595113.808
XP_044497114.1,1025771.694,443014.1711,1338680.597,3551253.571,437798.0626,2688372.139
XP_044499247.1,2028662.328,739095.2795,1301157.577,,,
XP_044498120.1,286705.5536,674853.0079,1047266.347,5355300.979,1121366.928,1182559.031
XP_044491118.1,2715605.923,1478261.262,1236565.912,2499960.271,1129786.095,2622580.168
XP_044472474.1,184944.6086,583838.804,141266.2361,368479.1511,1039849.414,768905.7238
XP_044466922.1,1353082.751,1404919.957,410146.8125,1203879.479,390663.4965,969788.4766
XP_044473579.1,1728600.228,718942.974,775502.5023,879624.2142,2298825.368,1204385.389
XP_044483315.1,4514374.332,1790067.541,2452944.055,4421253.027,2879390.187,3528477.619
XP_044503036.1,967602.5535,533786.7719,1285047.402,874557.7931,1085342.099,5462252.993
XP_044481645.1,1262520.1,1064865.37,1459233.294,4246284.578,6107761.721,3166677.23
XP_044504459.1,,,,356775.4694,285783.2325,298748.0878
XP_044466699.1,1135203.116,312228.5417,147155.1107,14720534.53,172688.7784,3828707.578
XP_044470270.1,256271.5287,551044.2314,153281.5822,1704525.147,448480.4474,759820.9646
XP_044461066.1,114274.1045,181757.0899,314081.6835,114090.9125,59693.26751,33876.4544
XP_044461284.1,121944.7604,39752.61511,47052.00277,673056.9298,180159.9688,1185118.799
XP_044461877.1,5596815.513,8574289.9,7490061.572,4602934.805,10639399.92,2573549.663
XP_044489794.1,3288932.392,1557596.422,981936.9626,4164423.72,1212330.309,652863.7685
XP_044484127.1,489763.6484,1787804.874,197593.9646,2092859.55,6551346.403,3354652.148
XP_044470116.1,587286.7254,144074.903,743935.3603,998073.8186,1285419.91,451570.3825
XP_044509111.1,3801907.779,2182779.547,3128922.157,3136725.835,2600088.489,3465902.091
XP_044490990.1,263872.7489,121239.4829,292637.3608,1630193.623,720455.6061,535507.223
XP_044502151.1,2019679.925,1458288.649,765662.7719,265888.5864,1116160.929,838375.0739
XP_044475624.1,1155959.747,1383141.774,235542.7202,818579.2484,850045.0151,346653.9595
XP_044480532.1,3080169.865,1067732.534,285200.9872,2361847.189,348017.3623,345818.2267
XP_044467368.1,2254078.95,5850834.08,2755593.415,2277805.809,2767364.956,8503871.574
XP_044496658.1,1307039.078,1676796.753,2523630.033,613532.0538,2150383.727,2637995.877
XP_044498305.1,321781.0563,1075413.92,1009377.735,9510442.454,8261360.398,1794391.649
XP_044496341.1,65909.56444,362228.1417,118594.4286,982007.1659,258808.9975,258525.946
XP_044502607.1,2054805.705,606759.3606,1930521.515,531148.3336,1866980.191,102883.1962
XP_044501870.1,57290013.71,727733.4432,,377157.0317,623898.6081,858433.9872
XP_044463338.1,319617.3202,75223.53718,1341283.938,547928.5697,102605.0881,1407654.842
XP_044485808.1,,,,2830216.61,2898776.095,1495324.753
XP_044478881.1,1874636.447,2298274.914,4680982.947,3129603.401,2472324.629,4917677.284
XP_044483025.1,1513990.365,1661319.7,711534.8635,1396179.037,487362.5999,2514893.624
XP_044503565.1,1000529.137,1113071.457,737550.3473,719003.861,4111452.492,1494254.09
XP_044495162.1,,,,,,
XP_044473625.1,323050.9031,216556.5152,,,,
XP_044490157.1,839569.6865,249958.239,437589.62,1055161.096,1509231.918,563331.2442
XP_044493513.1,369590.909,1198126.667,1235607.854,473326.6032,372737.0613,834809.4363
XP_044489760.1,635832.777,240576.9909,339709.4122,285570.3199,191888.9942,924453.2175
XP_044505766.1,1801330.162,1673499.66,636815.5475,2093412.891,1039173.854,704488.9223
XP_044493833.1,3171297.115,2011707.164,1543012.96,1996489.882,2238364.277,2041707.666
XP_044496809.1,,,,,,
XP_044490296.1,1974213.152,2442034.598,1418292.941,2716374.773,18295493.41,12823155.04
XP_044474496.1,532344.0609,1061182.419,679268.1827,868452.4586,89588.60341,1028321.3
XP_044476228.1,3629805.863,606648.0256,895351.7874,3403325.797,298324.2649,1544249.055
XP_044505337.1,930823.6604,2225466.863,2269919.984,1061210.289,1101882.415,1204369.681
XP_044466765.1,3353321.474,1752309.155,1441067.625,3764728.372,1155442.136,1595540.771
XP_044501533.1,2632337.327,1997077.31,669444.2646,2621898.594,842490.6438,2740025.97
XP_044466330.1,608335.5012,2728047.539,1446474.481,479818.858,670963.8034,869100.1962
XP_044473829.1,1977728.997,650602.9647,564249.7546,17424.21101,663966.9624,5723056.611
XP_044474145.1,,,,,,
XP_044498289.1,164946.6454,156773.6989,63432.68143,162462.0074,858260.7545,232488.1907
XP_044478454.1,167947.7588,2753891.509,1908746.444,337879.9666,68964.02049,
XP_044491254.1,282252.0528,304524.8046,44029.45703,129326.9747,117518.5701,85517.38414
XP_044463984.1,,,3558653.247,537908.2019,491444.6957,757943.62
XP_044474130.1,,,,,,
XP_044496622.1,864507.5027,450271.2522,197731.2497,634654.8678,468667.5646,345739.2023
XP_044488638.1,,,,,,
XP_044480372.1,182564.1964,488169.6788,247772.5994,,,
XP_044496297.1,437313.6323,162678.2323,581037.824,459429.1045,1070617.538,308843.6437
XP_044468306.1,855499.6607,1904611.098,266035.9844,1118718.718,2291061.517,565723.5155
XP_044483420.1,1068850.767,395368.7008,445119.4004,27108.31521,339167.3034,620548.8121
XP_044468789.1,302965.2535,25745076.55,31605238.54,,5784007.828,203030.4222
XP_044485978.1,,,,,,
XP_044483254.1,,,,,,
XP_044497330.1,,,,,,
XP_044490333.1,,,,1101027.93,191429.3586,407061.0554
XP_044502893.1,888050.8616,442166.9368,400117.2015,392577.681,444857.5979,933693.1768
XP_044467706.1,4338948.294,616498.5987,313258.851,846639.1769,888457.1527,2240089.13
XP_044484648.1,2305224.575,1756128.065,4435500.739,1918400.082,3129098.938,3765259.842
XP_044508597.1,42405.95372,71790.37523,44437.03895,140832.7696,192231.5772,
XP_044486887.1,96010.14675,181933.2182,171210.639,,377173.9482,212147.8302
XP_044486021.1,,,,,,
XP_044487067.1,86627.47567,46826.32901,,259788.2437,1035018.927,
XP_044495708.1,1795151.833,1274440.227,955828.125,2464846.969,631117.0279,1478102.117
XP_044463719.1,9576733.8,4109929.784,15531201.25,7192556.548,7410873.866,8453973.878
XP_044477073.1,1312075.265,2642632.977,1679407.792,4879709.665,5839094.574,5711757.277
XP_044463825.1,288950.3306,82157.50111,95696.41243,897918.2303,177256.3865,144620.7131
XP_044471481.1,185808.2775,520591.1533,46836.75781,429460.6166,201888.0981,229386.5699
XP_044483304.1,10633010.85,3046273.685,9786137.961,3224388.437,2829850.912,7303121.388
XP_044506330.1,923930.6686,1405477.248,863004.7813,163276.9895,751476.1713,172450.115
XP_044474011.1,339618.3909,106811.9385,295513.2397,1419829.402,793624.7321,1264724.226
XP_044474607.1,254488.1266,666495.802,26877.13244,179570.0629,461070.2253,2123403.088
XP_044462821.1,1019931.959,2125320.172,974940.8237,735527.8929,742273.8932,261839.1312
XP_044474587.1,462340.6041,783090.3997,420910.3721,478957.393,604531.7853,647036.1158
XP_044472561.1,3045948.028,1479900.698,3261071.753,7114930.169,2304806.225,1824217.156
XP_044477134.1,5550994.781,1670164.875,783500.8373,548462.5173,660620.1412,1147280.977
XP_044502909.1,987593.4797,934890.4861,260793.7133,1562990.576,1726972.505,3289481.28
XP_044509138.1,2762482.88,1830384.582,1030924.416,1241213.196,2149043.984,3127427.798
XP_044482307.1,2235773.385,1888751.172,2110353.28,2110718.132,1284564.168,1269891.385
XP_044483005.1,63198.65608,88401.52617,392180.0981,76832.59906,64951.10092,19999.03196
XP_044496724.1,1419107.306,462631.7511,1223268.107,1283804.948,1548802.791,1861594.616
XP_044487474.1,2863239.859,340960.9009,696756.2526,5920079.509,1007310.359,1876419.633
XP_044512158.1,1591091.185,5198941.051,2781770.819,753213.0874,166298.6141,877889.1497
XP_044490397.1,161278.1554,371123.3716,280468.3431,319520.404,1458846.648,1024132.331
XP_044497865.1,3276147.571,9645263.161,7682461.235,2601340.985,8140011.125,6853577.173
XP_044480707.1,221309.7467,102611.351,200350.902,240855.3718,302821.5961,47757.26763
XP_044487507.1,82291.08229,83923.24932,42543.12462,218503.8707,51945.88978,71556.0242
XP_044508391.1,94776.24452,449250.8269,,344143.7552,515061.1345,823406.0723
XP_044489761.1,979455.4084,43313.08128,517400.1823,402627.1981,1747865.087,773569.8853
XP_044499201.1,137896.4082,291908.8724,87795.04102,463829.7313,239574.081,309059.8717
XP_044504006.1,,,,,,
XP_044489625.1,1349557.667,1215705.814,881038.9863,,856357.3891,
XP_044486704.1,,1302751.37,,285498.1631,120466.4962,770294.187
XP_044468470.1,2536010.578,3328989.328,124473.3165,253866.6273,67236.19837,105807.926
XP_044499759.1,,,,,,
XP_044490914.1,,,9711.92348,2585202.175,6665.390262,613357.1387
XP_044486323.1,,,,,,
XP_044484486.1,1470771.169,1622842.285,232818.8071,,264281.1523,
XP_044483375.1,817688.0426,902406.1124,642833.5067,927068.7466,749184.6582,1463690.203
XP_044494092.1,52502.62629,378377.9097,353711.2891,1756137.652,1434083.017,7623597.097
XP_044469345.1,,,,246889.8995,13401.53957,2325609.617
XP_044489496.1,550779.4082,2069728.707,759225.8307,1413406.176,1850922.445,1252091.862
XP_044475424.1,1789911.885,554989.7311,352979.8355,952556.0482,194998.9972,4594541.475
XP_044477489.1,196373.3299,473430.3036,77213.91056,,,
XP_044461889.1,3895798.818,1547901.474,587316.2597,2228988.571,,4943482.798
XP_044493288.1,717042.9236,1536831.346,491164.1749,769332.0842,472611.7719,476546.2225
XP_044477704.1,984482.7984,653722.1875,588373.6107,707198.1334,781103.8109,523165.5494
XP_044461853.1,769605.5926,359465.2614,1985419.983,1901342.372,1675652.591,538667.8971
XP_044502683.1,459494.3588,341312.3328,254774.992,1491765.995,730611.1939,1050318.426
XP_044510207.1,495250.5142,407294.1507,432105.1175,1411253.469,534762.7657,733580.7587
XP_044496536.1,5124690.791,1275582.858,492985.7899,1552009.636,327153.8149,1747881.887
XP_044491803.1,,,,,,
XP_044486831.1,55787.35379,30871.77918,300193.8542,,,
XP_044500807.1,619838.4274,275964.3385,614020.3527,,,
XP_044484146.1,1046947.816,3598108.314,1475820.337,1079168.715,526332.4771,1716137.102
XP_044508249.1,,,,544952.4479,12760.3949,1334539.601
XP_044461971.1,844973.4384,62580.22186,108305.5157,,,
XP_044496763.1,124149.849,78810.35829,130619.8672,642670.2202,601136.1461,266589.9103
XP_044470948.1,,,,,,
XP_044498781.1,70806.60163,458150.1224,127932.7821,383632.3351,153157.9099,196064.2652
XP_044478109.1,,,,,,
XP_044497665.1,,,,131685.9756,99666.91652,79215.57251
XP_044465757.1,324997.351,283349.552,494454.8746,1070475.416,1242991.497,327657.44
XP_044509282.1,4292693.336,,5942400.947,2533313.143,6559290.766,2667688.128
XP_044505321.1,640107.1956,577028.8241,440914.1431,2663758.675,1601792.498,674186.3948
XP_044494137.1,40975.16742,27043.63011,50915.12891,,,
XP_044488972.1,433741.0033,145039.2348,167730.9592,291277.2498,206572.0014,142244.5502
XP_044502859.1,212107.4367,474988.8766,254113.2031,2149455.351,240939.8116,708787.2442
XP_044468437.1,27692231.88,21518709.98,25330237.67,21319012.13,15245202.53,33903681.12
XP_044511465.1,7334233.392,1888589.409,4604966.72,1054196.365,2402488.638,4079454.856
XP_044507511.1,271261.4092,922687.0303,316682.1339,207894.5964,521350.8006,949473.1155
XP_044476111.1,834321.0807,604904.7495,1703527.069,1346117,2351567.481,910670.9232
XP_044492084.1,280290.7249,832090.3945,309148.6622,291215.9912,960336.5514,979937.1159
XP_044489094.1,134812.9022,196249.5263,184808.4461,6382751.749,261062.0223,270362.3897
XP_044505843.1,560762.1753,246411.4456,426574.2443,354002.4041,1282522.217,355807.003
XP_044497206.1,294429.1266,1970591.53,1919360.568,,90502.31175,848446.8553
XP_044466520.1,249667.0929,73085.38318,84257.75631,53575.15441,132389.9871,166555.3887
XP_044490120.1,2221365,1131060.738,1354509.747,3540917.318,2853833.508,7489747.338
XP_044480130.1,219473.7032,62043.23475,441393.7779,668553.9104,1984391.672,353754.0265
XP_044466183.1,1537366.812,1007187.612,1311652.125,7471245.587,1662361.457,5401930.095
XP_044501807.1,,,,,,
XP_044461631.1,82907.72448,526407.9839,160294.0277,881071.8491,498786.9328,211533.5263
XP_044469142.1,437237.9327,289759.2097,459859.4778,488059.2207,530175.3935,750551.4478
XP_044498151.1,2903067.451,2904497.952,540882.9552,968124.2525,554326.4655,1727174.764
XP_044479413.1,56646.11098,297318.3636,201198.1689,112505.1929,241154.6242,49656.88987
XP_044494850.1,673818.6159,1760476.926,1648665.873,733024.8533,1497189.831,1467159.068
XP_044489463.1,438697.8678,344033.5149,388793.2857,310861.5408,209297.993,574705.6849
XP_044475367.1,542056.8919,339431.6948,603739.4469,437831.3489,149243.5509,347517.9065
XP_044465591.1,3184826.97,472309.872,353223.1224,569666.821,348933.5974,857465.3593
XP_044461322.1,942354.597,1490662.837,303063.3745,3533807.819,594621.0403,436655.244
XP_044503215.1,11286053.71,2023630.914,1954944.99,4885665.391,2690993.703,1704198.665
XP_044509094.1,,,67397.38294,1044686.734,2080932.822,1122259.289
XP_044502602.1,,,,1205257.574,748947,1939884.515
XP_044507619.1,89305.94814,34257.04971,303641.6593,260185.9956,,
XP_044490389.1,53267.02959,148686.5397,112788.6142,,54695.06923,71383.62208
XP_044502267.1,,,,,,
XP_044475580.1,1657058.129,1117829.716,1770536.075,141659.5914,1274710.51,474007.3451
XP_044495636.1,85765.47356,228137.9308,53108.42135,1521915.106,91905.27384,1656007.871
XP_044487478.1,262016.3769,158520.0092,156426.9832,734762.5676,526238.3657,462926.3183
XP_044496931.1,1767608.664,2073589.946,1243747.889,4414066.522,1756484.642,2469587.595
XP_044501940.1,,,,,,
XP_044470858.1,,,,,,
XP_044508628.1,577879.1183,1579196.899,187613.2356,519176.4211,175524.8017,536884.8541
XP_044512004.1,,,,,,
XP_044495501.1,,,,1271363.62,1620540.447,1049345.911
XP_044508674.1,95352.48232,183351.3489,26262.06894,190300.5723,61732.76982,31572.35636
XP_044483464.1,299761.8773,250294.4133,50721.42863,2374567.832,4069746.718,613174.093
XP_044473758.1,964574.936,840810.5556,1052981.125,1496292.01,,1344864.688
XP_044461794.1,,,,,,
XP_044511156.1,,,,,,
XP_044463147.1,386169.7399,104825.1402,360583.2834,1140113.594,186537.4706,80587.51425
XP_044499295.1,608922.3787,1157642.847,1830894.855,4097138.769,4707045.475,1998082.868
XP_044510756.1,,775970.6402,33846.28906,257463.2082,209465.8728,264230.1918
XP_044508497.1,81713.27286,1770238.701,409305.8003,1843190.309,1143819.297,532182.1589
XP_044470510.1,,988377.7161,,954462.2312,895074.6532,1120932.144
XP_044474272.1,859803.2818,1807861.314,1234872.378,2475037.369,382545.9053,554194.9391
XP_044472278.1,828769.6307,2733891.028,2512215.258,1252873.3,2842228.463,968673.7994
XP_044471862.1,785004.4471,2053554.853,1854600.289,2483335.75,1082365.233,778996.1856
XP_044498070.1,914191.6781,1234608.918,308935.7775,1457513.519,437318.9245,355941.1498
XP_044463632.1,1564781.017,5078579.1,1842311.019,751576.3999,1373611.961,2746558.776
XP_044489304.1,78805.30073,,74639.37174,,678053.5032,
XP_044511224.1,36990.50233,214617.988,145152.0262,,43721.38972,35600.30569
XP_044498849.1,647752.2077,,31160.56144,453194.7156,,
XP_044494573.1,109713.4928,19047344.47,3826.866455,11204.82679,1733114.489,5428181.718
XP_044480617.1,1687278.81,1011284.277,1350596.251,1750372.738,958221.0806,1719841.249
XP_044467141.1,648649.0109,827860.5929,913841.0885,1714690.578,1152490.052,1241724.874
XP_044477763.1,35506.04474,494527.8115,462718.9508,652867.0149,,4166939.077
XP_044465368.1,532445.2609,83769.84067,207216.3103,987525.9278,184339.5054,83094.1847
XP_044503182.1,1486558.593,3203958.965,316598.4959,254569.9398,730328.2133,600558.6635
XP_044487374.1,594829.5934,32120.62352,31932.68529,,46440.67989,42255.43724
XP_044475427.1,619167.6146,948631.1027,438873.527,1225020.346,2594942.686,1170339.674
XP_044486072.1,127742.3445,66160.93801,75152.24917,116285.6658,391714.0416,84882.33487
XP_044468307.1,1680939.366,1003024.829,1039766.526,279493.997,131769.5498,1236086.536
XP_044488050.1,,,,27007798.48,,
